"Plot Title: 21162466"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21162466, SEN S/N: 21162466)","Host Connected (LGR S/N: 21162466)","Coupler Attached (LGR S/N: 21162466)","Stopped (LGR S/N: 21162466)","End Of File (LGR S/N: 21162466)"
205,07/08/22 11:00:00 PM,16.427,,,,
206,07/09/22 12:00:00 AM,14.421,,,,
207,07/09/22 01:00:00 AM,14.613,,,,
208,07/09/22 02:00:00 AM,13.173,,,,
209,07/09/22 03:00:00 AM,12.401,,,,
210,07/09/22 04:00:00 AM,11.819,,,,
211,07/09/22 05:00:00 AM,11.334,,,,
212,07/09/22 06:00:00 AM,11.916,,,,
213,07/09/22 07:00:00 AM,14.038,,,,
214,07/09/22 08:00:00 AM,16.808,,,,
215,07/09/22 09:00:00 AM,17.855,,,,
216,07/09/22 10:00:00 AM,19.472,,,,
217,07/09/22 11:00:00 AM,19.853,,,,
218,07/09/22 12:00:00 PM,24.351,,,,
219,07/09/22 01:00:00 PM,25.416,,,,
220,07/09/22 02:00:00 PM,24.062,,,,
221,07/09/22 03:00:00 PM,26.683,,,,
222,07/09/22 04:00:00 PM,26.977,,,,
223,07/09/22 05:00:00 PM,28.060,,,,
224,07/09/22 06:00:00 PM,27.173,,,,
225,07/09/22 07:00:00 PM,24.835,,,,
226,07/09/22 08:00:00 PM,22.142,,,,
227,07/09/22 09:00:00 PM,19.853,,,,
228,07/09/22 10:00:00 PM,18.331,,,,
229,07/09/22 11:00:00 PM,17.570,,,,
230,07/10/22 12:00:00 AM,16.618,,,,
231,07/10/22 01:00:00 AM,15.473,,,,
232,07/10/22 02:00:00 AM,15.378,,,,
233,07/10/22 03:00:00 AM,14.996,,,,
234,07/10/22 04:00:00 AM,14.038,,,,
235,07/10/22 05:00:00 AM,14.709,,,,
236,07/10/22 06:00:00 AM,15.282,,,,
237,07/10/22 07:00:00 AM,14.804,,,,
238,07/10/22 08:00:00 AM,16.141,,,,
239,07/10/22 09:00:00 AM,16.999,,,,
240,07/10/22 10:00:00 AM,18.426,,,,
241,07/10/22 11:00:00 AM,19.758,,,,
242,07/10/22 12:00:00 PM,20.901,,,,
243,07/10/22 01:00:00 PM,24.835,,,,
244,07/10/22 02:00:00 PM,23.869,,,,
245,07/10/22 03:00:00 PM,25.319,,,,
246,07/10/22 04:00:00 PM,23.773,,,,
247,07/10/22 05:00:00 PM,27.961,,,,
248,07/10/22 06:00:00 PM,26.585,,,,
249,07/10/22 07:00:00 PM,25.610,,,,
250,07/10/22 08:00:00 PM,24.738,,,,
251,07/10/22 09:00:00 PM,19.853,,,,
252,07/10/22 10:00:00 PM,17.475,,,,
253,07/10/22 11:00:00 PM,18.236,,,,
254,07/11/22 12:00:00 AM,16.903,,,,
255,07/11/22 01:00:00 AM,14.709,,,,
256,07/11/22 02:00:00 AM,14.038,,,,
257,07/11/22 03:00:00 AM,15.760,,,,
258,07/11/22 04:00:00 AM,14.613,,,,
259,07/11/22 05:00:00 AM,13.750,,,,
260,07/11/22 06:00:00 AM,13.942,,,,
261,07/11/22 07:00:00 AM,16.523,,,,
262,07/11/22 08:00:00 AM,18.996,,,,
263,07/11/22 09:00:00 AM,20.329,,,,
264,07/11/22 10:00:00 AM,21.378,,,,
265,07/11/22 11:00:00 AM,22.812,,,,
266,07/11/22 12:00:00 PM,28.555,,,,
267,07/11/22 01:00:00 PM,28.555,,,,
268,07/11/22 02:00:00 PM,28.258,,,,
269,07/11/22 03:00:00 PM,30.659,,,,
270,07/11/22 04:00:00 PM,31.983,,,,
271,07/11/22 05:00:00 PM,32.188,,,,
272,07/11/22 06:00:00 PM,32.188,,,,
273,07/11/22 07:00:00 PM,30.659,,,,
274,07/11/22 08:00:00 PM,28.754,,,,
275,07/11/22 09:00:00 PM,24.641,,,,
276,07/11/22 10:00:00 PM,20.138,,,,
277,07/11/22 11:00:00 PM,17.855,,,,
278,07/12/22 12:00:00 AM,16.332,,,,
279,07/12/22 01:00:00 AM,15.569,,,,
280,07/12/22 02:00:00 AM,14.996,,,,
281,07/12/22 03:00:00 AM,14.230,,,,
282,07/12/22 04:00:00 AM,13.461,,,,
283,07/12/22 05:00:00 AM,13.076,,,,
284,07/12/22 06:00:00 AM,12.690,,,,
285,07/12/22 07:00:00 AM,13.846,,,,
286,07/12/22 08:00:00 AM,18.711,,,,
287,07/12/22 09:00:00 AM,22.046,,,,
288,07/12/22 10:00:00 AM,24.158,,,,
289,07/12/22 11:00:00 AM,25.708,,,,
290,07/12/22 12:00:00 PM,31.370,,,,
291,07/12/22 01:00:00 PM,30.154,,,,
292,07/12/22 02:00:00 PM,30.862,,,,
293,07/12/22 03:00:00 PM,31.472,,,,
294,07/12/22 04:00:00 PM,32.497,,,,
295,07/12/22 05:00:00 PM,31.472,,,,
296,07/12/22 06:00:00 PM,29.552,,,,
297,07/12/22 07:00:00 PM,27.665,,,,
298,07/12/22 08:00:00 PM,24.835,,,,
299,07/12/22 09:00:00 PM,21.187,,,,
300,07/12/22 10:00:00 PM,19.758,,,,
301,07/12/22 11:00:00 PM,17.760,,,,
302,07/13/22 12:00:00 AM,14.613,,,,
303,07/13/22 01:00:00 AM,13.750,,,,
304,07/13/22 02:00:00 AM,14.038,,,,
305,07/13/22 03:00:00 AM,13.558,,,,
306,07/13/22 04:00:00 AM,13.269,,,,
307,07/13/22 05:00:00 AM,13.461,,,,
308,07/13/22 06:00:00 AM,13.269,,,,
309,07/13/22 07:00:00 AM,14.230,,,,
310,07/13/22 08:00:00 AM,14.804,,,,
311,07/13/22 09:00:00 AM,16.332,,,,
312,07/13/22 10:00:00 AM,16.903,,,,
313,07/13/22 11:00:00 AM,18.521,,,,
314,07/13/22 12:00:00 PM,21.473,,,,
315,07/13/22 01:00:00 PM,23.388,,,,
316,07/13/22 02:00:00 PM,23.388,,,,
317,07/13/22 03:00:00 PM,26.097,,,,
318,07/13/22 04:00:00 PM,28.258,,,,
319,07/13/22 05:00:00 PM,27.862,,,,
320,07/13/22 06:00:00 PM,27.764,,,,
321,07/13/22 07:00:00 PM,27.764,,,,
322,07/13/22 08:00:00 PM,25.125,,,,
323,07/13/22 09:00:00 PM,20.519,,,,
324,07/13/22 10:00:00 PM,16.141,,,,
325,07/13/22 11:00:00 PM,14.709,,,,
326,07/14/22 12:00:00 AM,13.942,,,,
327,07/14/22 01:00:00 AM,13.269,,,,
328,07/14/22 02:00:00 AM,12.980,,,,
329,07/14/22 03:00:00 AM,13.173,,,,
330,07/14/22 04:00:00 AM,12.207,,,,
331,07/14/22 05:00:00 AM,11.916,,,,
332,07/14/22 06:00:00 AM,10.846,,,,
333,07/14/22 07:00:00 AM,11.819,,,,
334,07/14/22 08:00:00 AM,15.378,,,,
335,07/14/22 09:00:00 AM,16.141,,,,
336,07/14/22 10:00:00 AM,17.855,,,,
337,07/14/22 11:00:00 AM,18.806,,,,
338,07/14/22 12:00:00 PM,21.951,,,,
339,07/14/22 01:00:00 PM,24.738,,,,
340,07/14/22 02:00:00 PM,25.125,,,,
341,07/14/22 03:00:00 PM,27.075,,,,
342,07/14/22 04:00:00 PM,29.652,,,,
343,07/14/22 05:00:00 PM,29.853,,,,
344,07/14/22 06:00:00 PM,29.652,,,,
345,07/14/22 07:00:00 PM,29.152,,,,
346,07/14/22 08:00:00 PM,27.468,,,,
347,07/14/22 09:00:00 PM,23.196,,,,
348,07/14/22 10:00:00 PM,20.519,,,,
349,07/14/22 11:00:00 PM,18.236,,,,
350,07/15/22 12:00:00 AM,16.427,,,,
351,07/15/22 01:00:00 AM,14.421,,,,
352,07/15/22 02:00:00 AM,13.942,,,,
353,07/15/22 03:00:00 AM,12.883,,,,
354,07/15/22 04:00:00 AM,11.819,,,,
355,07/15/22 05:00:00 AM,11.431,,,,
356,07/15/22 06:00:00 AM,11.819,,,,
357,07/15/22 07:00:00 AM,13.076,,,,
358,07/15/22 08:00:00 AM,15.664,,,,
359,07/15/22 09:00:00 AM,17.760,,,,
360,07/15/22 10:00:00 AM,18.521,,,,
361,07/15/22 11:00:00 AM,20.615,,,,
362,07/15/22 12:00:00 PM,22.142,,,,
363,07/15/22 01:00:00 PM,26.488,,,,
364,07/15/22 02:00:00 PM,26.195,,,,
365,07/15/22 03:00:00 PM,27.075,,,,
366,07/15/22 04:00:00 PM,28.555,,,,
367,07/15/22 05:00:00 PM,28.258,,,,
368,07/15/22 06:00:00 PM,25.319,,,,
369,07/15/22 07:00:00 PM,26.488,,,,
370,07/15/22 08:00:00 PM,22.333,,,,
371,07/15/22 09:00:00 PM,20.615,,,,
372,07/15/22 10:00:00 PM,19.187,,,,
373,07/15/22 11:00:00 PM,18.901,,,,
374,07/16/22 12:00:00 AM,18.426,,,,
375,07/16/22 01:00:00 AM,17.950,,,,
376,07/16/22 02:00:00 AM,17.950,,,,
377,07/16/22 03:00:00 AM,17.570,,,,
378,07/16/22 04:00:00 AM,16.808,,,,
379,07/16/22 05:00:00 AM,16.808,,,,
380,07/16/22 06:00:00 AM,16.427,,,,
381,07/16/22 07:00:00 AM,17.284,,,,
382,07/16/22 08:00:00 AM,17.665,,,,
383,07/16/22 09:00:00 AM,17.950,,,,
384,07/16/22 10:00:00 AM,19.377,,,,
385,07/16/22 11:00:00 AM,20.234,,,,
386,07/16/22 12:00:00 PM,20.901,,,,
387,07/16/22 01:00:00 PM,23.100,,,,
388,07/16/22 02:00:00 PM,22.812,,,,
389,07/16/22 03:00:00 PM,23.388,,,,
390,07/16/22 04:00:00 PM,24.158,,,,
391,07/16/22 05:00:00 PM,22.429,,,,
392,07/16/22 06:00:00 PM,22.238,,,,
393,07/16/22 07:00:00 PM,21.664,,,,
394,07/16/22 08:00:00 PM,20.615,,,,
395,07/16/22 09:00:00 PM,18.331,,,,
396,07/16/22 10:00:00 PM,17.284,,,,
397,07/16/22 11:00:00 PM,15.569,,,,
398,07/17/22 12:00:00 AM,13.076,,,,
399,07/17/22 01:00:00 AM,12.207,,,,
400,07/17/22 02:00:00 AM,12.304,,,,
401,07/17/22 03:00:00 AM,13.076,,,,
402,07/17/22 04:00:00 AM,13.365,,,,
403,07/17/22 05:00:00 AM,13.365,,,,
404,07/17/22 06:00:00 AM,13.558,,,,
405,07/17/22 07:00:00 AM,14.613,,,,
406,07/17/22 08:00:00 AM,15.378,,,,
407,07/17/22 09:00:00 AM,16.332,,,,
408,07/17/22 10:00:00 AM,18.236,,,,
409,07/17/22 11:00:00 AM,18.521,,,,
410,07/17/22 12:00:00 PM,17.855,,,,
411,07/17/22 01:00:00 PM,20.329,,,,
412,07/17/22 02:00:00 PM,19.948,,,,
413,07/17/22 03:00:00 PM,21.378,,,,
414,07/17/22 04:00:00 PM,21.664,,,,
415,07/17/22 05:00:00 PM,22.238,,,,
416,07/17/22 06:00:00 PM,23.388,,,,
417,07/17/22 07:00:00 PM,21.282,,,,
418,07/17/22 08:00:00 PM,19.187,,,,
419,07/17/22 09:00:00 PM,17.189,,,,
420,07/17/22 10:00:00 PM,16.618,,,,
421,07/17/22 11:00:00 PM,17.094,,,,
422,07/18/22 12:00:00 AM,15.951,,,,
423,07/18/22 01:00:00 AM,14.804,,,,
424,07/18/22 02:00:00 AM,14.038,,,,
425,07/18/22 03:00:00 AM,13.173,,,,
426,07/18/22 04:00:00 AM,12.690,,,,
427,07/18/22 05:00:00 AM,12.980,,,,
428,07/18/22 06:00:00 AM,13.269,,,,
429,07/18/22 07:00:00 AM,14.038,,,,
430,07/18/22 08:00:00 AM,14.613,,,,
431,07/18/22 09:00:00 AM,15.760,,,,
432,07/18/22 10:00:00 AM,16.141,,,,
433,07/18/22 11:00:00 AM,17.855,,,,
434,07/18/22 12:00:00 PM,18.616,,,,
435,07/18/22 01:00:00 PM,21.187,,,,
436,07/18/22 02:00:00 PM,21.664,,,,
437,07/18/22 03:00:00 PM,24.448,,,,
438,07/18/22 04:00:00 PM,25.222,,,,
439,07/18/22 05:00:00 PM,25.416,,,,
440,07/18/22 06:00:00 PM,25.028,,,,
441,07/18/22 07:00:00 PM,24.158,,,,
442,07/18/22 08:00:00 PM,22.717,,,,
443,07/18/22 09:00:00 PM,19.567,,,,
444,07/18/22 10:00:00 PM,16.903,,,,
445,07/18/22 11:00:00 PM,16.141,,,,
446,07/19/22 12:00:00 AM,15.473,,,,
447,07/19/22 01:00:00 AM,15.473,,,,
448,07/19/22 02:00:00 AM,14.421,,,,
449,07/19/22 03:00:00 AM,13.750,,,,
450,07/19/22 04:00:00 AM,13.942,,,,
451,07/19/22 05:00:00 AM,12.980,,,,
452,07/19/22 06:00:00 AM,12.207,,,,
453,07/19/22 07:00:00 AM,13.558,,,,
454,07/19/22 08:00:00 AM,16.713,,,,
455,07/19/22 09:00:00 AM,18.426,,,,
456,07/19/22 10:00:00 AM,19.758,,,,
457,07/19/22 11:00:00 AM,21.473,,,,
458,07/19/22 12:00:00 PM,22.812,,,,
459,07/19/22 01:00:00 PM,26.488,,,,
460,07/19/22 02:00:00 PM,26.879,,,,
461,07/19/22 03:00:00 PM,28.754,,,,
462,07/19/22 04:00:00 PM,30.457,,,,
463,07/19/22 05:00:00 PM,29.953,,,,
464,07/19/22 06:00:00 PM,29.752,,,,
465,07/19/22 07:00:00 PM,28.159,,,,
466,07/19/22 08:00:00 PM,26.488,,,,
467,07/19/22 09:00:00 PM,20.996,,,,
468,07/19/22 10:00:00 PM,18.521,,,,
469,07/19/22 11:00:00 PM,18.236,,,,
470,07/20/22 12:00:00 AM,18.236,,,,
471,07/20/22 01:00:00 AM,15.569,,,,
472,07/20/22 02:00:00 AM,14.230,,,,
473,07/20/22 03:00:00 AM,13.654,,,,
474,07/20/22 04:00:00 AM,13.076,,,,
475,07/20/22 05:00:00 AM,12.594,,,,
476,07/20/22 06:00:00 AM,12.980,,,,
477,07/20/22 07:00:00 AM,14.709,,,,
478,07/20/22 08:00:00 AM,17.855,,,,
479,07/20/22 09:00:00 AM,20.138,,,,
480,07/20/22 10:00:00 AM,21.855,,,,
481,07/20/22 11:00:00 AM,22.908,,,,
482,07/20/22 12:00:00 PM,25.028,,,,
483,07/20/22 01:00:00 PM,29.053,,,,
484,07/20/22 02:00:00 PM,30.154,,,,
485,07/20/22 03:00:00 PM,31.472,,,,
486,07/20/22 04:00:00 PM,33.014,,,,
487,07/20/22 05:00:00 PM,33.326,,,,
488,07/20/22 06:00:00 PM,33.014,,,,
489,07/20/22 07:00:00 PM,32.497,,,,
490,07/20/22 08:00:00 PM,29.152,,,,
491,07/20/22 09:00:00 PM,22.333,,,,
492,07/20/22 10:00:00 PM,19.853,,,,
493,07/20/22 11:00:00 PM,18.996,,,,
494,07/21/22 12:00:00 AM,18.331,,,,
495,07/21/22 01:00:00 AM,18.331,,,,
496,07/21/22 02:00:00 AM,17.665,,,,
497,07/21/22 03:00:00 AM,16.427,,,,
498,07/21/22 04:00:00 AM,15.187,,,,
499,07/21/22 05:00:00 AM,14.709,,,,
500,07/21/22 06:00:00 AM,14.230,,,,
501,07/21/22 07:00:00 AM,14.325,,,,
502,07/21/22 08:00:00 AM,15.091,,,,
503,07/21/22 09:00:00 AM,16.141,,,,
504,07/21/22 10:00:00 AM,17.760,,,,
505,07/21/22 11:00:00 AM,19.567,,,,
506,07/21/22 12:00:00 PM,22.046,,,,
507,07/21/22 01:00:00 PM,26.000,,,,
508,07/21/22 02:00:00 PM,27.173,,,,
509,07/21/22 03:00:00 PM,29.152,,,,
510,07/21/22 04:00:00 PM,30.457,,,,
511,07/21/22 05:00:00 PM,30.457,,,,
512,07/21/22 06:00:00 PM,29.652,,,,
513,07/21/22 07:00:00 PM,27.961,,,,
514,07/21/22 08:00:00 PM,24.448,,,,
515,07/21/22 09:00:00 PM,20.424,,,,
516,07/21/22 10:00:00 PM,17.665,,,,
517,07/21/22 11:00:00 PM,15.855,,,,
518,07/22/22 12:00:00 AM,15.760,,,,
519,07/22/22 01:00:00 AM,15.664,,,,
520,07/22/22 02:00:00 AM,15.473,,,,
521,07/22/22 03:00:00 AM,15.378,,,,
522,07/22/22 04:00:00 AM,14.996,,,,
523,07/22/22 05:00:00 AM,15.187,,,,
524,07/22/22 06:00:00 AM,15.282,,,,
525,07/22/22 07:00:00 AM,15.282,,,,
526,07/22/22 08:00:00 AM,15.951,,,,
527,07/22/22 09:00:00 AM,16.523,,,,
528,07/22/22 10:00:00 AM,17.570,,,,
529,07/22/22 11:00:00 AM,18.711,,,,
530,07/22/22 12:00:00 PM,20.615,,,,
531,07/22/22 01:00:00 PM,23.388,,,,
532,07/22/22 02:00:00 PM,23.677,,,,
533,07/22/22 03:00:00 PM,25.610,,,,
534,07/22/22 04:00:00 PM,25.902,,,,
535,07/22/22 05:00:00 PM,25.805,,,,
536,07/22/22 06:00:00 PM,25.610,,,,
537,07/22/22 07:00:00 PM,24.545,,,,
538,07/22/22 08:00:00 PM,21.855,,,,
539,07/22/22 09:00:00 PM,18.996,,,,
540,07/22/22 10:00:00 PM,17.855,,,,
541,07/22/22 11:00:00 PM,16.618,,,,
542,07/23/22 12:00:00 AM,15.664,,,,
543,07/23/22 01:00:00 AM,14.804,,,,
544,07/23/22 02:00:00 AM,14.996,,,,
545,07/23/22 03:00:00 AM,14.804,,,,
546,07/23/22 04:00:00 AM,14.709,,,,
547,07/23/22 05:00:00 AM,14.517,,,,
548,07/23/22 06:00:00 AM,14.421,,,,
