"Plot Title: 21223130"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21223130, SEN S/N: 21223130)","Coupler Attached (LGR S/N: 21223130)","Coupler Detached (LGR S/N: 21223130)","Host Connected (LGR S/N: 21223130)","Stopped (LGR S/N: 21223130)","End Of File (LGR S/N: 21223130)"
127,08/17/22 05:00:00 PM,31.370,,,,,
128,08/17/22 06:00:00 PM,31.166,,,,,
129,08/17/22 07:00:00 PM,30.457,,,,,
130,08/17/22 08:00:00 PM,28.258,,,,,
131,08/17/22 09:00:00 PM,26.585,,,,,
132,08/17/22 10:00:00 PM,26.292,,,,,
133,08/17/22 11:00:00 PM,25.513,,,,,
134,08/18/22 12:00:00 AM,24.351,,,,,
135,08/18/22 01:00:00 AM,23.773,,,,,
136,08/18/22 02:00:00 AM,23.581,,,,,
137,08/18/22 03:00:00 AM,23.388,,,,,
138,08/18/22 04:00:00 AM,22.812,,,,,
139,08/18/22 05:00:00 AM,22.525,,,,,
140,08/18/22 06:00:00 AM,22.046,,,,,
141,08/18/22 07:00:00 AM,21.760,,,,,
142,08/18/22 08:00:00 AM,22.238,,,,,
143,08/18/22 09:00:00 AM,23.581,,,,,
144,08/18/22 10:00:00 AM,26.195,,,,,
145,08/18/22 11:00:00 AM,27.764,,,,,
146,08/18/22 12:00:00 PM,29.953,,,,,
147,08/18/22 01:00:00 PM,29.853,,,,,
148,08/18/22 02:00:00 PM,29.352,,,,,
149,08/18/22 03:00:00 PM,30.054,,,,,
150,08/18/22 04:00:00 PM,30.255,,,,,
151,08/18/22 05:00:00 PM,31.778,,,,,
152,08/18/22 06:00:00 PM,31.268,,,,,
153,08/18/22 07:00:00 PM,31.880,,,,,
154,08/18/22 08:00:00 PM,30.255,,,,,
155,08/18/22 09:00:00 PM,28.754,,,,,
156,08/18/22 10:00:00 PM,27.764,,,,,
157,08/18/22 11:00:00 PM,27.370,,,,,
158,08/19/22 12:00:00 AM,26.683,,,,,
159,08/19/22 01:00:00 AM,25.708,,,,,
160,08/19/22 02:00:00 AM,24.351,,,,,
161,08/19/22 03:00:00 AM,22.908,,,,,
162,08/19/22 04:00:00 AM,20.901,,,,,
163,08/19/22 05:00:00 AM,19.662,,,,,
164,08/19/22 06:00:00 AM,18.806,,,,,
165,08/19/22 07:00:00 AM,18.331,,,,,
166,08/19/22 08:00:00 AM,18.045,,,,,
167,08/19/22 09:00:00 AM,18.331,,,,,
168,08/19/22 10:00:00 AM,18.711,,,,,
169,08/19/22 11:00:00 AM,19.282,,,,,
170,08/19/22 12:00:00 PM,20.901,,,,,
171,08/19/22 01:00:00 PM,23.869,,,,,
172,08/19/22 02:00:00 PM,25.513,,,,,
173,08/19/22 03:00:00 PM,26.977,,,,,
174,08/19/22 04:00:00 PM,26.488,,,,,
175,08/19/22 05:00:00 PM,25.902,,,,,
176,08/19/22 06:00:00 PM,25.319,,,,,
177,08/19/22 07:00:00 PM,24.545,,,,,
178,08/19/22 08:00:00 PM,22.333,,,,,
179,08/19/22 09:00:00 PM,20.901,,,,,
180,08/19/22 10:00:00 PM,19.853,,,,,
181,08/19/22 11:00:00 PM,18.901,,,,,
182,08/20/22 12:00:00 AM,18.426,,,,,
183,08/20/22 01:00:00 AM,18.140,,,,,
184,08/20/22 02:00:00 AM,17.855,,,,,
185,08/20/22 03:00:00 AM,17.950,,,,,
186,08/20/22 04:00:00 AM,17.570,,,,,
187,08/20/22 05:00:00 AM,17.379,,,,,
188,08/20/22 06:00:00 AM,17.189,,,,,
189,08/20/22 07:00:00 AM,17.189,,,,,
190,08/20/22 08:00:00 AM,17.475,,,,,
191,08/20/22 09:00:00 AM,17.855,,,,,
192,08/20/22 10:00:00 AM,18.901,,,,,
193,08/20/22 11:00:00 AM,19.282,,,,,
194,08/20/22 12:00:00 PM,20.615,,,,,
195,08/20/22 01:00:00 PM,21.951,,,,,
196,08/20/22 02:00:00 PM,23.773,,,,,
197,08/20/22 03:00:00 PM,24.738,,,,,
198,08/20/22 04:00:00 PM,26.390,,,,,
199,08/20/22 05:00:00 PM,27.468,,,,,
200,08/20/22 06:00:00 PM,26.585,,,,,
201,08/20/22 07:00:00 PM,25.902,,,,,
202,08/20/22 08:00:00 PM,22.717,,,,,
203,08/20/22 09:00:00 PM,20.901,,,,,
204,08/20/22 10:00:00 PM,19.853,,,,,
205,08/20/22 11:00:00 PM,18.806,,,,,
206,08/21/22 12:00:00 AM,18.331,,,,,
207,08/21/22 01:00:00 AM,17.950,,,,,
208,08/21/22 02:00:00 AM,17.950,,,,,
209,08/21/22 03:00:00 AM,17.950,,,,,
210,08/21/22 04:00:00 AM,17.665,,,,,
211,08/21/22 05:00:00 AM,17.475,,,,,
212,08/21/22 06:00:00 AM,17.665,,,,,
213,08/21/22 07:00:00 AM,17.665,,,,,
214,08/21/22 08:00:00 AM,17.855,,,,,
215,08/21/22 09:00:00 AM,18.140,,,,,
216,08/21/22 10:00:00 AM,18.426,,,,,
217,08/21/22 11:00:00 AM,19.567,,,,,
218,08/21/22 12:00:00 PM,21.091,,,,,
219,08/21/22 01:00:00 PM,23.581,,,,,
220,08/21/22 02:00:00 PM,25.319,,,,,
221,08/21/22 03:00:00 PM,26.977,,,,,
222,08/21/22 04:00:00 PM,27.370,,,,,
223,08/21/22 05:00:00 PM,27.862,,,,,
224,08/21/22 06:00:00 PM,27.961,,,,,
225,08/21/22 07:00:00 PM,26.781,,,,,
226,08/21/22 08:00:00 PM,25.513,,,,,
227,08/21/22 09:00:00 PM,24.255,,,,,
228,08/21/22 10:00:00 PM,23.100,,,,,
229,08/21/22 11:00:00 PM,21.569,,,,,
230,08/22/22 12:00:00 AM,20.043,,,,,
231,08/22/22 01:00:00 AM,19.472,,,,,
232,08/22/22 02:00:00 AM,18.806,,,,,
233,08/22/22 03:00:00 AM,18.806,,,,,
234,08/22/22 04:00:00 AM,18.140,,,,,
235,08/22/22 05:00:00 AM,17.189,,,,,
236,08/22/22 06:00:00 AM,16.237,,,,,
237,08/22/22 07:00:00 AM,15.760,,,,,
238,08/22/22 08:00:00 AM,17.855,,,,,
239,08/22/22 09:00:00 AM,19.377,,,,,
240,08/22/22 10:00:00 AM,22.142,,,,,
241,08/22/22 11:00:00 AM,23.292,,,,,
242,08/22/22 12:00:00 PM,25.222,,,,,
243,08/22/22 01:00:00 PM,26.390,,,,,
244,08/22/22 02:00:00 PM,28.159,,,,,
245,08/22/22 03:00:00 PM,29.352,,,,,
246,08/22/22 04:00:00 PM,29.552,,,,,
247,08/22/22 05:00:00 PM,29.652,,,,,
248,08/22/22 06:00:00 PM,29.252,,,,,
249,08/22/22 07:00:00 PM,28.456,,,,,
250,08/22/22 08:00:00 PM,25.125,,,,,
251,08/22/22 09:00:00 PM,23.581,,,,,
252,08/22/22 10:00:00 PM,21.951,,,,,
253,08/22/22 11:00:00 PM,20.138,,,,,
254,08/23/22 12:00:00 AM,18.996,,,,,
255,08/23/22 01:00:00 AM,18.140,,,,,
256,08/23/22 02:00:00 AM,17.284,,,,,
257,08/23/22 03:00:00 AM,16.427,,,,,
258,08/23/22 04:00:00 AM,15.855,,,,,
259,08/23/22 05:00:00 AM,15.282,,,,,
260,08/23/22 06:00:00 AM,15.091,,,,,
261,08/23/22 07:00:00 AM,14.900,,,,,
262,08/23/22 08:00:00 AM,14.900,,,,,
263,08/23/22 09:00:00 AM,15.378,,,,,
264,08/23/22 10:00:00 AM,16.237,,,,,
265,08/23/22 11:00:00 AM,19.948,,,,,
266,08/23/22 12:00:00 PM,22.142,,,,,
267,08/23/22 01:00:00 PM,24.255,,,,,
268,08/23/22 02:00:00 PM,26.585,,,,,
269,08/23/22 03:00:00 PM,27.173,,,,,
270,08/23/22 04:00:00 PM,27.173,,,,,
271,08/23/22 05:00:00 PM,27.272,,,,,
272,08/23/22 06:00:00 PM,26.879,,,,,
273,08/23/22 07:00:00 PM,26.195,,,,,
274,08/23/22 08:00:00 PM,24.835,,,,,
275,08/23/22 09:00:00 PM,23.388,,,,,
276,08/23/22 10:00:00 PM,22.238,,,,,
277,08/23/22 11:00:00 PM,20.901,,,,,
278,08/24/22 12:00:00 AM,20.519,,,,,
279,08/24/22 01:00:00 AM,19.282,,,,,
280,08/24/22 02:00:00 AM,19.092,,,,,
281,08/24/22 03:00:00 AM,18.140,,,,,
282,08/24/22 04:00:00 AM,17.475,,,,,
283,08/24/22 05:00:00 AM,16.618,,,,,
284,08/24/22 06:00:00 AM,15.951,,,,,
285,08/24/22 07:00:00 AM,16.141,,,,,
286,08/24/22 08:00:00 AM,19.567,,,,,
287,08/24/22 09:00:00 AM,20.805,,,,,
288,08/24/22 10:00:00 AM,22.908,,,,,
289,08/24/22 11:00:00 AM,25.125,,,,,
290,08/24/22 12:00:00 PM,26.195,,,,,
291,08/24/22 01:00:00 PM,28.159,,,,,
292,08/24/22 02:00:00 PM,29.152,,,,,
293,08/24/22 03:00:00 PM,29.853,,,,,
294,08/24/22 04:00:00 PM,30.659,,,,,
295,08/24/22 05:00:00 PM,30.558,,,,,
296,08/24/22 06:00:00 PM,29.853,,,,,
297,08/24/22 07:00:00 PM,29.053,,,,,
298,08/24/22 08:00:00 PM,27.272,,,,,
299,08/24/22 09:00:00 PM,25.610,,,,,
300,08/24/22 10:00:00 PM,23.292,,,,,
301,08/24/22 11:00:00 PM,22.046,,,,,
302,08/25/22 12:00:00 AM,20.901,,,,,
303,08/25/22 01:00:00 AM,20.138,,,,,
304,08/25/22 02:00:00 AM,19.567,,,,,
305,08/25/22 03:00:00 AM,18.806,,,,,
306,08/25/22 04:00:00 AM,18.236,,,,,
307,08/25/22 05:00:00 AM,17.855,,,,,
308,08/25/22 06:00:00 AM,17.189,,,,,
309,08/25/22 07:00:00 AM,17.189,,,,,
310,08/25/22 08:00:00 AM,19.567,,,,,
311,08/25/22 09:00:00 AM,20.234,,,,,
312,08/25/22 10:00:00 AM,22.621,,,,,
313,08/25/22 11:00:00 AM,25.222,,,,,
314,08/25/22 12:00:00 PM,27.862,,,,,
315,08/25/22 01:00:00 PM,28.754,,,,,
316,08/25/22 02:00:00 PM,30.659,,,,,
317,08/25/22 03:00:00 PM,31.676,,,,,
318,08/25/22 04:00:00 PM,31.574,,,,,
319,08/25/22 05:00:00 PM,31.370,,,,,
320,08/25/22 06:00:00 PM,29.953,,,,,
321,08/25/22 07:00:00 PM,26.683,,,,,
322,08/25/22 08:00:00 PM,23.004,,,,,
323,08/25/22 09:00:00 PM,20.043,,,,,
324,08/25/22 10:00:00 PM,18.901,,,,,
325,08/25/22 11:00:00 PM,17.570,,,,,
326,08/26/22 12:00:00 AM,16.808,,,,,
327,08/26/22 01:00:00 AM,16.903,,,,,
328,08/26/22 02:00:00 AM,16.903,,,,,
329,08/26/22 03:00:00 AM,16.523,,,,,
330,08/26/22 04:00:00 AM,16.523,,,,,
331,08/26/22 05:00:00 AM,16.427,,,,,
332,08/26/22 06:00:00 AM,16.427,,,,,
333,08/26/22 07:00:00 AM,16.332,,,,,
334,08/26/22 08:00:00 AM,16.713,,,,,
335,08/26/22 09:00:00 AM,17.284,,,,,
336,08/26/22 10:00:00 AM,18.331,,,,,
337,08/26/22 11:00:00 AM,18.901,,,,,
338,08/26/22 12:00:00 PM,19.948,,,,,
339,08/26/22 01:00:00 PM,20.996,,,,,
340,08/26/22 02:00:00 PM,20.996,,,,,
341,08/26/22 03:00:00 PM,20.901,,,,,
342,08/26/22 04:00:00 PM,21.473,,,,,
343,08/26/22 05:00:00 PM,22.046,,,,,
344,08/26/22 06:00:00 PM,22.046,,,,,
345,08/26/22 07:00:00 PM,20.901,,,,,
346,08/26/22 08:00:00 PM,19.662,,,,,
347,08/26/22 09:00:00 PM,18.236,,,,,
348,08/26/22 10:00:00 PM,17.189,,,,,
349,08/26/22 11:00:00 PM,17.094,,,,,
350,08/27/22 12:00:00 AM,16.999,,,,,
351,08/27/22 01:00:00 AM,16.808,,,,,
352,08/27/22 02:00:00 AM,16.141,,,,,
353,08/27/22 03:00:00 AM,15.473,,,,,
354,08/27/22 04:00:00 AM,15.282,,,,,
355,08/27/22 05:00:00 AM,14.996,,,,,
356,08/27/22 06:00:00 AM,14.900,,,,,
357,08/27/22 07:00:00 AM,14.900,,,,,
358,08/27/22 08:00:00 AM,14.996,,,,,
359,08/27/22 09:00:00 AM,15.569,,,,,
360,08/27/22 10:00:00 AM,15.855,,,,,
361,08/27/22 11:00:00 AM,16.618,,,,,
362,08/27/22 12:00:00 PM,18.140,,,,,
363,08/27/22 01:00:00 PM,19.853,,,,,
364,08/27/22 02:00:00 PM,21.760,,,,,
365,08/27/22 03:00:00 PM,21.664,,,,,
366,08/27/22 04:00:00 PM,21.664,,,,,
367,08/27/22 05:00:00 PM,21.378,,,,,
368,08/27/22 06:00:00 PM,20.519,,,,,
369,08/27/22 07:00:00 PM,19.282,,,,,
370,08/27/22 08:00:00 PM,18.331,,,,,
371,08/27/22 09:00:00 PM,17.475,,,,,
372,08/27/22 10:00:00 PM,16.332,,,,,
373,08/27/22 11:00:00 PM,15.569,,,,,
374,08/28/22 12:00:00 AM,14.900,,,,,
375,08/28/22 01:00:00 AM,14.230,,,,,
376,08/28/22 02:00:00 AM,13.173,,,,,
377,08/28/22 03:00:00 AM,12.401,,,,,
378,08/28/22 04:00:00 AM,11.722,,,,,
379,08/28/22 05:00:00 AM,11.236,,,,,
380,08/28/22 06:00:00 AM,10.944,,,,,
381,08/28/22 07:00:00 AM,10.846,,,,,
382,08/28/22 08:00:00 AM,13.558,,,,,
383,08/28/22 09:00:00 AM,14.613,,,,,
384,08/28/22 10:00:00 AM,16.808,,,,,
385,08/28/22 11:00:00 AM,19.948,,,,,
386,08/28/22 12:00:00 PM,20.710,,,,,
387,08/28/22 01:00:00 PM,22.525,,,,,
388,08/28/22 02:00:00 PM,24.255,,,,,
389,08/28/22 03:00:00 PM,25.125,,,,,
390,08/28/22 04:00:00 PM,25.902,,,,,
391,08/28/22 05:00:00 PM,25.805,,,,,
392,08/28/22 06:00:00 PM,24.931,,,,,
393,08/28/22 07:00:00 PM,24.158,,,,,
394,08/28/22 08:00:00 PM,22.046,,,,,
395,08/28/22 09:00:00 PM,20.615,,,,,
396,08/28/22 10:00:00 PM,19.472,,,,,
397,08/28/22 11:00:00 PM,18.901,,,,,
398,08/29/22 12:00:00 AM,17.950,,,,,
399,08/29/22 01:00:00 AM,16.618,,,,,
400,08/29/22 02:00:00 AM,15.951,,,,,
401,08/29/22 03:00:00 AM,15.473,,,,,
402,08/29/22 04:00:00 AM,15.760,,,,,
403,08/29/22 05:00:00 AM,14.134,,,,,
404,08/29/22 06:00:00 AM,13.654,,,,,
405,08/29/22 07:00:00 AM,12.980,,,,,
406,08/29/22 08:00:00 AM,17.855,,,,,
407,08/29/22 09:00:00 AM,17.855,,,,,
408,08/29/22 10:00:00 AM,20.996,,,,,
409,08/29/22 11:00:00 AM,22.621,,,,,
410,08/29/22 12:00:00 PM,24.738,,,,,
411,08/29/22 01:00:00 PM,26.195,,,,,
412,08/29/22 02:00:00 PM,27.370,,,,,
413,08/29/22 03:00:00 PM,28.456,,,,,
414,08/29/22 04:00:00 PM,29.452,,,,,
415,08/29/22 05:00:00 PM,29.053,,,,,
416,08/29/22 06:00:00 PM,27.665,,,,,
417,08/29/22 07:00:00 PM,26.488,,,,,
418,08/29/22 08:00:00 PM,24.641,,,,,
419,08/29/22 09:00:00 PM,23.581,,,,,
420,08/29/22 10:00:00 PM,22.812,,,,,
421,08/29/22 11:00:00 PM,22.621,,,,,
422,08/30/22 12:00:00 AM,21.664,,,,,
423,08/30/22 01:00:00 AM,21.473,,,,,
424,08/30/22 02:00:00 AM,20.519,,,,,
425,08/30/22 03:00:00 AM,19.567,,,,,
426,08/30/22 04:00:00 AM,19.187,,,,,
427,08/30/22 05:00:00 AM,18.236,,,,,
428,08/30/22 06:00:00 AM,16.427,,,,,
429,08/30/22 07:00:00 AM,15.760,,,,,
430,08/30/22 08:00:00 AM,20.043,,,,,
431,08/30/22 09:00:00 AM,20.901,,,,,
432,08/30/22 10:00:00 AM,23.773,,,,,
433,08/30/22 11:00:00 AM,26.292,,,,,
434,08/30/22 12:00:00 PM,27.665,,,,,
435,08/30/22 01:00:00 PM,29.452,,,,,
436,08/30/22 02:00:00 PM,30.255,,,,,
437,08/30/22 03:00:00 PM,31.268,,,,,
438,08/30/22 04:00:00 PM,31.778,,,,,
439,08/30/22 05:00:00 PM,31.880,,,,,
440,08/30/22 06:00:00 PM,31.268,,,,,
441,08/30/22 07:00:00 PM,29.953,,,,,
442,08/30/22 08:00:00 PM,27.764,,,,,
443,08/30/22 09:00:00 PM,25.708,,,,,
444,08/30/22 10:00:00 PM,24.545,,,,,
445,08/30/22 11:00:00 PM,23.292,,,,,
446,08/31/22 12:00:00 AM,21.951,,,,,
447,08/31/22 01:00:00 AM,20.615,,,,,
448,08/31/22 02:00:00 AM,19.853,,,,,
449,08/31/22 03:00:00 AM,18.996,,,,,
450,08/31/22 04:00:00 AM,18.901,,,,,
451,08/31/22 05:00:00 AM,18.806,,,,,
452,08/31/22 06:00:00 AM,18.045,,,,,
453,08/31/22 07:00:00 AM,17.570,,,,,
454,08/31/22 08:00:00 AM,19.092,,,,,
455,08/31/22 09:00:00 AM,20.329,,,,,
456,08/31/22 10:00:00 AM,22.812,,,,,
457,08/31/22 11:00:00 AM,24.738,,,,,
458,08/31/22 12:00:00 PM,26.585,,,,,
459,08/31/22 01:00:00 PM,28.357,,,,,
460,08/31/22 02:00:00 PM,29.252,,,,,
461,08/31/22 03:00:00 PM,29.853,,,,,
462,08/31/22 04:00:00 PM,29.652,,,,,
463,08/31/22 05:00:00 PM,27.567,,,,,
464,08/31/22 06:00:00 PM,24.738,,,,,
465,08/31/22 07:00:00 PM,22.142,,,,,
466,08/31/22 08:00:00 PM,19.853,,,,,
467,08/31/22 09:00:00 PM,18.236,,,,,
468,08/31/22 10:00:00 PM,17.570,,,,,
469,08/31/22 11:00:00 PM,17.189,,,,,
470,09/01/22 12:00:00 AM,16.618,,,,,
471,09/01/22 01:00:00 AM,16.237,,,,,
472,09/01/22 02:00:00 AM,15.760,,,,,
473,09/01/22 03:00:00 AM,15.855,,,,,
474,09/01/22 04:00:00 AM,15.855,,,,,
475,09/01/22 05:00:00 AM,15.760,,,,,
476,09/01/22 06:00:00 AM,15.473,,,,,
477,09/01/22 07:00:00 AM,15.473,,,,,
478,09/01/22 08:00:00 AM,15.378,,,,,
479,09/01/22 09:00:00 AM,15.664,,,,,
480,09/01/22 10:00:00 AM,16.141,,,,,
481,09/01/22 11:00:00 AM,16.903,,,,,
482,09/01/22 12:00:00 PM,18.331,,,,,
483,09/01/22 01:00:00 PM,20.519,,,,,
484,09/01/22 02:00:00 PM,23.484,,,,,
485,09/01/22 03:00:00 PM,25.222,,,,,
486,09/01/22 04:00:00 PM,26.585,,,,,
487,09/01/22 05:00:00 PM,27.665,,,,,
488,09/01/22 06:00:00 PM,27.272,,,,,
489,09/01/22 07:00:00 PM,25.902,,,,,
490,09/01/22 08:00:00 PM,23.677,,,,,
491,09/01/22 09:00:00 PM,21.378,,,,,
492,09/01/22 10:00:00 PM,20.043,,,,,
493,09/01/22 11:00:00 PM,18.996,,,,,
494,09/02/22 12:00:00 AM,18.140,,,,,
495,09/02/22 01:00:00 AM,16.427,,,,,
496,09/02/22 02:00:00 AM,15.760,,,,,
497,09/02/22 03:00:00 AM,14.900,,,,,
498,09/02/22 04:00:00 AM,14.421,,,,,
499,09/02/22 05:00:00 AM,13.942,,,,,
500,09/02/22 06:00:00 AM,13.942,,,,,
501,09/02/22 07:00:00 AM,14.134,,,,,
502,09/02/22 08:00:00 AM,15.378,,,,,
503,09/02/22 09:00:00 AM,15.951,,,,,
504,09/02/22 10:00:00 AM,18.331,,,,,
505,09/02/22 11:00:00 AM,21.187,,,,,
506,09/02/22 12:00:00 PM,23.677,,,,,
507,09/02/22 01:00:00 PM,25.319,,,,,
508,09/02/22 02:00:00 PM,27.567,,,,,
509,09/02/22 03:00:00 PM,27.567,,,,,
510,09/02/22 04:00:00 PM,28.357,,,,,
511,09/02/22 05:00:00 PM,28.853,,,,,
512,09/02/22 06:00:00 PM,28.853,,,,,
513,09/02/22 07:00:00 PM,24.641,,,,,
514,09/02/22 08:00:00 PM,21.282,,,,,
515,09/02/22 09:00:00 PM,17.760,,,,,
516,09/02/22 10:00:00 PM,15.473,,,,,
517,09/02/22 11:00:00 PM,15.473,,,,,
518,09/03/22 12:00:00 AM,15.569,,,,,
519,09/03/22 01:00:00 AM,15.378,,,,,
520,09/03/22 02:00:00 AM,15.187,,,,,
521,09/03/22 03:00:00 AM,15.664,,,,,
522,09/03/22 04:00:00 AM,16.046,,,,,
523,09/03/22 05:00:00 AM,16.141,,,,,
524,09/03/22 06:00:00 AM,15.091,,,,,
525,09/03/22 07:00:00 AM,15.378,,,,,
526,09/03/22 08:00:00 AM,15.282,,,,,
