"Plot Title: 9784509"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9784509, SEN S/N: 9784509)","Coupler Attached (LGR S/N: 9784509)","Host Connected (LGR S/N: 9784509)","End Of File (LGR S/N: 9784509)"
263,08/26/22 12:00:00 PM,19.758,,,
264,08/26/22 01:00:00 PM,20.710,,,
265,08/26/22 02:00:00 PM,20.901,,,
266,08/26/22 03:00:00 PM,20.901,,,
267,08/26/22 04:00:00 PM,21.282,,,
268,08/26/22 05:00:00 PM,21.951,,,
269,08/26/22 06:00:00 PM,21.569,,,
270,08/26/22 07:00:00 PM,20.710,,,
271,08/26/22 08:00:00 PM,19.758,,,
272,08/26/22 09:00:00 PM,18.331,,,
273,08/26/22 10:00:00 PM,17.475,,,
274,08/26/22 11:00:00 PM,17.094,,,
275,08/27/22 12:00:00 AM,17.094,,,
276,08/27/22 01:00:00 AM,16.999,,,
277,08/27/22 02:00:00 AM,16.618,,,
278,08/27/22 03:00:00 AM,15.760,,,
279,08/27/22 04:00:00 AM,15.569,,,
280,08/27/22 05:00:00 AM,15.282,,,
281,08/27/22 06:00:00 AM,15.091,,,
282,08/27/22 07:00:00 AM,14.996,,,
283,08/27/22 08:00:00 AM,15.187,,,
284,08/27/22 09:00:00 AM,15.760,,,
285,08/27/22 10:00:00 AM,16.046,,,
286,08/27/22 11:00:00 AM,16.713,,,
287,08/27/22 12:00:00 PM,18.521,,,
288,08/27/22 01:00:00 PM,19.948,,,
289,08/27/22 02:00:00 PM,21.378,,,
290,08/27/22 03:00:00 PM,23.292,,,
291,08/27/22 04:00:00 PM,21.664,,,
292,08/27/22 05:00:00 PM,20.996,,,
293,08/27/22 06:00:00 PM,20.424,,,
294,08/27/22 07:00:00 PM,19.282,,,
295,08/27/22 08:00:00 PM,18.045,,,
296,08/27/22 09:00:00 PM,17.284,,,
297,08/27/22 10:00:00 PM,16.141,,,
298,08/27/22 11:00:00 PM,14.804,,,
299,08/28/22 12:00:00 AM,14.230,,,
300,08/28/22 01:00:00 AM,13.654,,,
301,08/28/22 02:00:00 AM,12.883,,,
302,08/28/22 03:00:00 AM,12.304,,,
303,08/28/22 04:00:00 AM,11.819,,,
304,08/28/22 05:00:00 AM,11.431,,,
305,08/28/22 06:00:00 AM,11.139,,,
306,08/28/22 07:00:00 AM,11.139,,,
307,08/28/22 08:00:00 AM,13.365,,,
308,08/28/22 09:00:00 AM,15.760,,,
309,08/28/22 10:00:00 AM,17.475,,,
310,08/28/22 11:00:00 AM,18.331,,,
311,08/28/22 12:00:00 PM,19.948,,,
312,08/28/22 01:00:00 PM,20.996,,,
313,08/28/22 02:00:00 PM,22.525,,,
314,08/28/22 03:00:00 PM,24.931,,,
315,08/28/22 04:00:00 PM,23.100,,,
316,08/28/22 05:00:00 PM,23.292,,,
317,08/28/22 06:00:00 PM,22.812,,,
318,08/28/22 07:00:00 PM,21.091,,,
319,08/28/22 08:00:00 PM,19.567,,,
320,08/28/22 09:00:00 PM,18.045,,,
321,08/28/22 10:00:00 PM,16.903,,,
322,08/28/22 11:00:00 PM,16.332,,,
323,08/29/22 12:00:00 AM,16.618,,,
324,08/29/22 01:00:00 AM,15.473,,,
325,08/29/22 02:00:00 AM,14.421,,,
326,08/29/22 03:00:00 AM,14.230,,,
327,08/29/22 04:00:00 AM,13.558,,,
328,08/29/22 05:00:00 AM,13.461,,,
329,08/29/22 06:00:00 AM,12.883,,,
330,08/29/22 07:00:00 AM,12.690,,,
331,08/29/22 08:00:00 AM,14.325,,,
332,08/29/22 09:00:00 AM,18.331,,,
333,08/29/22 10:00:00 AM,20.329,,,
334,08/29/22 11:00:00 AM,21.187,,,
335,08/29/22 12:00:00 PM,22.812,,,
336,08/29/22 01:00:00 PM,24.062,,,
337,08/29/22 02:00:00 PM,25.319,,,
338,08/29/22 03:00:00 PM,27.075,,,
339,08/29/22 04:00:00 PM,26.097,,,
340,08/29/22 05:00:00 PM,26.488,,,
341,08/29/22 06:00:00 PM,25.902,,,
342,08/29/22 07:00:00 PM,24.931,,,
343,08/29/22 08:00:00 PM,22.429,,,
344,08/29/22 09:00:00 PM,20.710,,,
345,08/29/22 10:00:00 PM,19.948,,,
346,08/29/22 11:00:00 PM,19.853,,,
347,08/30/22 12:00:00 AM,19.377,,,
348,08/30/22 01:00:00 AM,18.616,,,
349,08/30/22 02:00:00 AM,18.236,,,
350,08/30/22 03:00:00 AM,17.094,,,
351,08/30/22 04:00:00 AM,16.808,,,
352,08/30/22 05:00:00 AM,16.332,,,
353,08/30/22 06:00:00 AM,15.760,,,
354,08/30/22 07:00:00 AM,15.378,,,
355,08/30/22 08:00:00 AM,16.903,,,
356,08/30/22 09:00:00 AM,21.187,,,
357,08/30/22 10:00:00 AM,22.908,,,
358,08/30/22 11:00:00 AM,23.966,,,
359,08/30/22 12:00:00 PM,25.513,,,
360,08/30/22 01:00:00 PM,26.879,,,
361,08/30/22 02:00:00 PM,28.456,,,
362,08/30/22 03:00:00 PM,30.154,,,
363,08/30/22 04:00:00 PM,29.352,,,
364,08/30/22 05:00:00 PM,28.754,,,
365,08/30/22 06:00:00 PM,28.555,,,
366,08/30/22 07:00:00 PM,26.292,,,
367,08/30/22 08:00:00 PM,24.158,,,
368,08/30/22 09:00:00 PM,22.429,,,
369,08/30/22 10:00:00 PM,21.473,,,
370,08/30/22 11:00:00 PM,20.901,,,
371,08/31/22 12:00:00 AM,20.234,,,
372,08/31/22 01:00:00 AM,19.377,,,
373,08/31/22 02:00:00 AM,18.806,,,
374,08/31/22 03:00:00 AM,18.045,,,
375,08/31/22 04:00:00 AM,17.855,,,
376,08/31/22 05:00:00 AM,17.760,,,
377,08/31/22 06:00:00 AM,17.189,,,
378,08/31/22 07:00:00 AM,16.523,,,
379,08/31/22 08:00:00 AM,18.045,,,
380,08/31/22 09:00:00 AM,20.615,,,
381,08/31/22 10:00:00 AM,22.238,,,
382,08/31/22 11:00:00 AM,22.812,,,
383,08/31/22 12:00:00 PM,24.835,,,
384,08/31/22 01:00:00 PM,26.683,,,
385,08/31/22 02:00:00 PM,29.252,,,
386,08/31/22 03:00:00 PM,28.853,,,
387,08/31/22 04:00:00 PM,27.272,,,
388,08/31/22 05:00:00 PM,25.902,,,
389,08/31/22 06:00:00 PM,23.966,,,
390,08/31/22 07:00:00 PM,21.855,,,
391,08/31/22 08:00:00 PM,19.853,,,
392,08/31/22 09:00:00 PM,18.806,,,
393,08/31/22 10:00:00 PM,17.665,,,
394,08/31/22 11:00:00 PM,16.523,,,
395,09/01/22 12:00:00 AM,16.141,,,
396,09/01/22 01:00:00 AM,15.664,,,
397,09/01/22 02:00:00 AM,15.187,,,
398,09/01/22 03:00:00 AM,15.473,,,
399,09/01/22 04:00:00 AM,16.141,,,
400,09/01/22 05:00:00 AM,16.332,,,
401,09/01/22 06:00:00 AM,16.141,,,
402,09/01/22 07:00:00 AM,16.046,,,
403,09/01/22 08:00:00 AM,16.141,,,
404,09/01/22 09:00:00 AM,16.332,,,
405,09/01/22 10:00:00 AM,16.713,,,
406,09/01/22 11:00:00 AM,17.379,,,
407,09/01/22 12:00:00 PM,18.331,,,
408,09/01/22 01:00:00 PM,20.805,,,
409,09/01/22 02:00:00 PM,24.835,,,
410,09/01/22 03:00:00 PM,24.158,,,
411,09/01/22 04:00:00 PM,23.677,,,
412,09/01/22 05:00:00 PM,24.545,,,
413,09/01/22 06:00:00 PM,23.966,,,
414,09/01/22 07:00:00 PM,22.333,,,
415,09/01/22 08:00:00 PM,20.329,,,
416,09/01/22 09:00:00 PM,18.616,,,
417,09/01/22 10:00:00 PM,17.665,,,
418,09/01/22 11:00:00 PM,17.189,,,
419,09/02/22 12:00:00 AM,16.523,,,
420,09/02/22 01:00:00 AM,15.760,,,
421,09/02/22 02:00:00 AM,15.282,,,
422,09/02/22 03:00:00 AM,14.613,,,
423,09/02/22 04:00:00 AM,14.230,,,
424,09/02/22 05:00:00 AM,13.846,,,
425,09/02/22 06:00:00 AM,13.750,,,
426,09/02/22 07:00:00 AM,13.750,,,
427,09/02/22 08:00:00 AM,15.378,,,
428,09/02/22 09:00:00 AM,16.713,,,
429,09/02/22 10:00:00 AM,18.140,,,
430,09/02/22 11:00:00 AM,19.758,,,
431,09/02/22 12:00:00 PM,22.046,,,
432,09/02/22 01:00:00 PM,23.966,,,
433,09/02/22 02:00:00 PM,27.370,,,
434,09/02/22 03:00:00 PM,26.683,,,
435,09/02/22 04:00:00 PM,26.000,,,
436,09/02/22 05:00:00 PM,26.292,,,
437,09/02/22 06:00:00 PM,26.488,,,
438,09/02/22 07:00:00 PM,23.773,,,
439,09/02/22 08:00:00 PM,20.710,,,
440,09/02/22 09:00:00 PM,18.140,,,
441,09/02/22 10:00:00 PM,16.237,,,
442,09/02/22 11:00:00 PM,15.282,,,
443,09/03/22 12:00:00 AM,14.613,,,
444,09/03/22 01:00:00 AM,14.613,,,
445,09/03/22 02:00:00 AM,14.709,,,
446,09/03/22 03:00:00 AM,15.091,,,
447,09/03/22 04:00:00 AM,15.951,,,
448,09/03/22 05:00:00 AM,15.951,,,
449,09/03/22 06:00:00 AM,15.569,,,
450,09/03/22 07:00:00 AM,15.569,,,
451,09/03/22 08:00:00 AM,15.760,,,
452,09/03/22 09:00:00 AM,16.141,,,
453,09/03/22 10:00:00 AM,17.189,,,
454,09/03/22 11:00:00 AM,18.521,,,
455,09/03/22 12:00:00 PM,18.901,,,
456,09/03/22 01:00:00 PM,19.662,,,
457,09/03/22 02:00:00 PM,20.519,,,
458,09/03/22 03:00:00 PM,22.812,,,
459,09/03/22 04:00:00 PM,22.333,,,
460,09/03/22 05:00:00 PM,22.046,,,
461,09/03/22 06:00:00 PM,22.238,,,
462,09/03/22 07:00:00 PM,20.424,,,
463,09/03/22 08:00:00 PM,18.616,,,
464,09/03/22 09:00:00 PM,17.379,,,
465,09/03/22 10:00:00 PM,16.523,,,
466,09/03/22 11:00:00 PM,15.951,,,
467,09/04/22 12:00:00 AM,15.569,,,
468,09/04/22 01:00:00 AM,14.900,,,
469,09/04/22 02:00:00 AM,14.804,,,
470,09/04/22 03:00:00 AM,14.230,,,
471,09/04/22 04:00:00 AM,13.654,,,
472,09/04/22 05:00:00 AM,13.076,,,
473,09/04/22 06:00:00 AM,13.173,,,
474,09/04/22 07:00:00 AM,13.076,,,
475,09/04/22 08:00:00 AM,13.942,,,
476,09/04/22 09:00:00 AM,19.567,,,
477,09/04/22 10:00:00 AM,20.234,,,
478,09/04/22 11:00:00 AM,21.282,,,
479,09/04/22 12:00:00 PM,22.429,,,
480,09/04/22 01:00:00 PM,22.717,,,
481,09/04/22 02:00:00 PM,26.097,,,
482,09/04/22 03:00:00 PM,23.388,,,
483,09/04/22 04:00:00 PM,23.484,,,
484,09/04/22 05:00:00 PM,22.621,,,
485,09/04/22 06:00:00 PM,21.187,,,
486,09/04/22 07:00:00 PM,19.853,,,
487,09/04/22 08:00:00 PM,18.711,,,
488,09/04/22 09:00:00 PM,17.284,,,
489,09/04/22 10:00:00 PM,16.903,,,
490,09/04/22 11:00:00 PM,17.094,,,
491,09/05/22 12:00:00 AM,15.282,,,
492,09/05/22 01:00:00 AM,16.046,,,
493,09/05/22 02:00:00 AM,15.951,,,
494,09/05/22 03:00:00 AM,15.378,,,
495,09/05/22 04:00:00 AM,15.282,,,
496,09/05/22 05:00:00 AM,15.282,,,
497,09/05/22 06:00:00 AM,15.091,,,
498,09/05/22 07:00:00 AM,14.900,,,
499,09/05/22 08:00:00 AM,15.473,,,
500,09/05/22 09:00:00 AM,16.141,,,
501,09/05/22 10:00:00 AM,16.713,,,
502,09/05/22 11:00:00 AM,18.806,,,
503,09/05/22 12:00:00 PM,19.948,,,
504,09/05/22 01:00:00 PM,20.519,,,
505,09/05/22 02:00:00 PM,21.855,,,
506,09/05/22 03:00:00 PM,22.429,,,
507,09/05/22 04:00:00 PM,21.664,,,
508,09/05/22 05:00:00 PM,21.664,,,
509,09/05/22 06:00:00 PM,20.901,,,
510,09/05/22 07:00:00 PM,19.853,,,
511,09/05/22 08:00:00 PM,18.521,,,
512,09/05/22 09:00:00 PM,17.855,,,
513,09/05/22 10:00:00 PM,16.237,,,
514,09/05/22 11:00:00 PM,15.569,,,
515,09/06/22 12:00:00 AM,15.760,,,
516,09/06/22 01:00:00 AM,14.613,,,
517,09/06/22 02:00:00 AM,14.038,,,
518,09/06/22 03:00:00 AM,12.594,,,
519,09/06/22 04:00:00 AM,12.110,,,
520,09/06/22 05:00:00 AM,11.528,,,
521,09/06/22 06:00:00 AM,11.334,,,
522,09/06/22 07:00:00 AM,11.139,,,
523,09/06/22 08:00:00 AM,12.497,,,
524,09/06/22 09:00:00 AM,17.475,,,
525,09/06/22 10:00:00 AM,18.426,,,
526,09/06/22 11:00:00 AM,19.282,,,
527,09/06/22 12:00:00 PM,20.519,,,
528,09/06/22 01:00:00 PM,21.855,,,
529,09/06/22 02:00:00 PM,24.062,,,
530,09/06/22 03:00:00 PM,24.545,,,
531,09/06/22 04:00:00 PM,23.677,,,
532,09/06/22 05:00:00 PM,23.677,,,
533,09/06/22 06:00:00 PM,23.292,,,
534,09/06/22 07:00:00 PM,20.901,,,
535,09/06/22 08:00:00 PM,18.806,,,
536,09/06/22 09:00:00 PM,17.665,,,
537,09/06/22 10:00:00 PM,16.427,,,
538,09/06/22 11:00:00 PM,15.569,,,
539,09/07/22 12:00:00 AM,14.804,,,
540,09/07/22 01:00:00 AM,14.325,,,
541,09/07/22 02:00:00 AM,13.654,,,
542,09/07/22 03:00:00 AM,13.269,,,
543,09/07/22 04:00:00 AM,13.846,,,
544,09/07/22 05:00:00 AM,12.883,,,
545,09/07/22 06:00:00 AM,12.980,,,
546,09/07/22 07:00:00 AM,12.690,,,
547,09/07/22 08:00:00 AM,14.038,,,
548,09/07/22 09:00:00 AM,19.853,,,
549,09/07/22 10:00:00 AM,20.329,,,
550,09/07/22 11:00:00 AM,20.805,,,
551,09/07/22 12:00:00 PM,21.378,,,
552,09/07/22 01:00:00 PM,22.429,,,
553,09/07/22 02:00:00 PM,23.581,,,
554,09/07/22 03:00:00 PM,23.966,,,
555,09/07/22 04:00:00 PM,23.196,,,
556,09/07/22 05:00:00 PM,23.196,,,
557,09/07/22 06:00:00 PM,22.621,,,
558,09/07/22 07:00:00 PM,21.473,,,
559,09/07/22 08:00:00 PM,18.996,,,
560,09/07/22 09:00:00 PM,17.570,,,
561,09/07/22 10:00:00 PM,16.427,,,
562,09/07/22 11:00:00 PM,15.760,,,
563,09/08/22 12:00:00 AM,15.378,,,
564,09/08/22 01:00:00 AM,14.038,,,
565,09/08/22 02:00:00 AM,13.365,,,
566,09/08/22 03:00:00 AM,12.304,,,
567,09/08/22 04:00:00 AM,11.431,,,
568,09/08/22 05:00:00 AM,11.041,,,
569,09/08/22 06:00:00 AM,10.455,,,
570,09/08/22 07:00:00 AM,9.768,,,
571,09/08/22 08:00:00 AM,10.944,,,
572,09/08/22 09:00:00 AM,16.237,,,
573,09/08/22 10:00:00 AM,17.760,,,
