"Plot Title: 21162231"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21162231, SEN S/N: 21162231)","Coupler Attached (LGR S/N: 21162231)","Host Connected (LGR S/N: 21162231)","End Of File (LGR S/N: 21162231)"
105,09/28/21 09:00:00 PM,11.722,,,
106,09/28/21 10:00:00 PM,11.528,,,
107,09/28/21 11:00:00 PM,11.041,,,
108,09/29/21 12:00:00 AM,11.041,,,
109,09/29/21 01:00:00 AM,11.139,,,
110,09/29/21 02:00:00 AM,11.236,,,
111,09/29/21 03:00:00 AM,11.334,,,
112,09/29/21 04:00:00 AM,11.334,,,
113,09/29/21 05:00:00 AM,10.357,,,
114,09/29/21 06:00:00 AM,11.334,,,
115,09/29/21 07:00:00 AM,11.819,,,
116,09/29/21 08:00:00 AM,12.690,,,
117,09/29/21 09:00:00 AM,13.365,,,
118,09/29/21 10:00:00 AM,14.517,,,
119,09/29/21 11:00:00 AM,14.900,,,
120,09/29/21 12:00:00 PM,16.332,,,
121,09/29/21 01:00:00 PM,18.331,,,
122,09/29/21 02:00:00 PM,15.855,,,
123,09/29/21 03:00:00 PM,16.237,,,
124,09/29/21 04:00:00 PM,16.999,,,
125,09/29/21 05:00:00 PM,16.237,,,
126,09/29/21 06:00:00 PM,14.996,,,
127,09/29/21 07:00:00 PM,14.230,,,
128,09/29/21 08:00:00 PM,14.517,,,
129,09/29/21 09:00:00 PM,15.091,,,
130,09/29/21 10:00:00 PM,14.996,,,
131,09/29/21 11:00:00 PM,13.846,,,
132,09/30/21 12:00:00 AM,13.558,,,
133,09/30/21 01:00:00 AM,13.365,,,
134,09/30/21 02:00:00 AM,12.883,,,
135,09/30/21 03:00:00 AM,13.173,,,
136,09/30/21 04:00:00 AM,13.461,,,
137,09/30/21 05:00:00 AM,13.846,,,
138,09/30/21 06:00:00 AM,14.421,,,
139,09/30/21 07:00:00 AM,14.804,,,
140,09/30/21 08:00:00 AM,15.664,,,
141,09/30/21 09:00:00 AM,16.903,,,
142,09/30/21 10:00:00 AM,14.517,,,
143,09/30/21 11:00:00 AM,14.709,,,
144,09/30/21 12:00:00 PM,13.942,,,
145,09/30/21 01:00:00 PM,13.846,,,
146,09/30/21 02:00:00 PM,13.365,,,
147,09/30/21 03:00:00 PM,12.787,,,
148,09/30/21 04:00:00 PM,14.038,,,
149,09/30/21 05:00:00 PM,15.760,,,
150,09/30/21 06:00:00 PM,14.900,,,
151,09/30/21 07:00:00 PM,12.594,,,
152,09/30/21 08:00:00 PM,11.528,,,
153,09/30/21 09:00:00 PM,10.748,,,
154,09/30/21 10:00:00 PM,11.916,,,
155,09/30/21 11:00:00 PM,11.916,,,
156,10/01/21 12:00:00 AM,12.304,,,
157,10/01/21 01:00:00 AM,12.110,,,
158,10/01/21 02:00:00 AM,12.013,,,
159,10/01/21 03:00:00 AM,12.013,,,
160,10/01/21 04:00:00 AM,11.722,,,
161,10/01/21 05:00:00 AM,11.819,,,
162,10/01/21 06:00:00 AM,11.819,,,
163,10/01/21 07:00:00 AM,10.944,,,
164,10/01/21 08:00:00 AM,11.139,,,
165,10/01/21 09:00:00 AM,12.883,,,
166,10/01/21 10:00:00 AM,14.134,,,
167,10/01/21 11:00:00 AM,15.760,,,
168,10/01/21 12:00:00 PM,18.521,,,
169,10/01/21 01:00:00 PM,19.282,,,
170,10/01/21 02:00:00 PM,21.473,,,
171,10/01/21 03:00:00 PM,20.805,,,
172,10/01/21 04:00:00 PM,18.140,,,
173,10/01/21 05:00:00 PM,17.665,,,
174,10/01/21 06:00:00 PM,15.855,,,
175,10/01/21 07:00:00 PM,13.654,,,
176,10/01/21 08:00:00 PM,12.787,,,
177,10/01/21 09:00:00 PM,12.013,,,
178,10/01/21 10:00:00 PM,11.528,,,
179,10/01/21 11:00:00 PM,11.236,,,
180,10/02/21 12:00:00 AM,9.571,,,
181,10/02/21 01:00:00 AM,8.779,,,
182,10/02/21 02:00:00 AM,8.282,,,
183,10/02/21 03:00:00 AM,7.179,,,
184,10/02/21 04:00:00 AM,6.877,,,
185,10/02/21 05:00:00 AM,7.179,,,
186,10/02/21 06:00:00 AM,7.983,,,
187,10/02/21 07:00:00 AM,7.682,,,
188,10/02/21 08:00:00 AM,8.581,,,
189,10/02/21 09:00:00 AM,10.455,,,
190,10/02/21 10:00:00 AM,14.900,,,
191,10/02/21 11:00:00 AM,14.709,,,
192,10/02/21 12:00:00 PM,21.187,,,
193,10/02/21 01:00:00 PM,21.855,,,
194,10/02/21 02:00:00 PM,24.738,,,
195,10/02/21 03:00:00 PM,24.255,,,
196,10/02/21 04:00:00 PM,21.378,,,
197,10/02/21 05:00:00 PM,21.664,,,
198,10/02/21 06:00:00 PM,19.567,,,
199,10/02/21 07:00:00 PM,16.427,,,
200,10/02/21 08:00:00 PM,15.091,,,
201,10/02/21 09:00:00 PM,13.942,,,
202,10/02/21 10:00:00 PM,13.173,,,
203,10/02/21 11:00:00 PM,12.594,,,
204,10/03/21 12:00:00 AM,12.013,,,
205,10/03/21 01:00:00 AM,11.722,,,
206,10/03/21 02:00:00 AM,11.916,,,
207,10/03/21 03:00:00 AM,12.401,,,
208,10/03/21 04:00:00 AM,12.401,,,
209,10/03/21 05:00:00 AM,12.401,,,
210,10/03/21 06:00:00 AM,12.497,,,
211,10/03/21 07:00:00 AM,12.594,,,
212,10/03/21 08:00:00 AM,12.013,,,
213,10/03/21 09:00:00 AM,13.461,,,
214,10/03/21 10:00:00 AM,13.269,,,
215,10/03/21 11:00:00 AM,14.325,,,
216,10/03/21 12:00:00 PM,13.846,,,
217,10/03/21 01:00:00 PM,16.237,,,
218,10/03/21 02:00:00 PM,14.804,,,
219,10/03/21 03:00:00 PM,15.855,,,
220,10/03/21 04:00:00 PM,15.282,,,
221,10/03/21 05:00:00 PM,14.613,,,
222,10/03/21 06:00:00 PM,13.461,,,
223,10/03/21 07:00:00 PM,13.076,,,
224,10/03/21 08:00:00 PM,12.690,,,
225,10/03/21 09:00:00 PM,12.110,,,
226,10/03/21 10:00:00 PM,12.110,,,
227,10/03/21 11:00:00 PM,11.722,,,
228,10/04/21 12:00:00 AM,11.722,,,
229,10/04/21 01:00:00 AM,11.528,,,
230,10/04/21 02:00:00 AM,11.334,,,
231,10/04/21 03:00:00 AM,11.334,,,
232,10/04/21 04:00:00 AM,11.334,,,
233,10/04/21 05:00:00 AM,11.334,,,
234,10/04/21 06:00:00 AM,11.334,,,
235,10/04/21 07:00:00 AM,11.139,,,
236,10/04/21 08:00:00 AM,11.431,,,
237,10/04/21 09:00:00 AM,11.722,,,
238,10/04/21 10:00:00 AM,12.013,,,
239,10/04/21 11:00:00 AM,14.709,,,
240,10/04/21 12:00:00 PM,21.664,,,
241,10/04/21 01:00:00 PM,21.282,,,
242,10/04/21 02:00:00 PM,17.284,,,
243,10/04/21 02:42:41 PM,,Logged,,
244,10/04/21 02:42:51 PM,,,Logged,Logged
