"Plot Title: 21223116"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21223116, SEN S/N: 21223116)","Coupler Attached (LGR S/N: 21223116)","Host Connected (LGR S/N: 21223116)","End Of File (LGR S/N: 21223116)"
132,08/17/22 11:00:00 PM,24.931,,,
133,08/18/22 12:00:00 AM,23.869,,,
134,08/18/22 01:00:00 AM,23.292,,,
135,08/18/22 02:00:00 AM,22.812,,,
136,08/18/22 03:00:00 AM,23.004,,,
137,08/18/22 04:00:00 AM,21.664,,,
138,08/18/22 05:00:00 AM,20.329,,,
139,08/18/22 06:00:00 AM,19.853,,,
140,08/18/22 07:00:00 AM,20.615,,,
141,08/18/22 08:00:00 AM,21.091,,,
142,08/18/22 09:00:00 AM,22.333,,,
143,08/18/22 10:00:00 AM,24.158,,,
144,08/18/22 11:00:00 AM,26.292,,,
145,08/18/22 12:00:00 PM,28.060,,,
146,08/18/22 01:00:00 PM,28.555,,,
147,08/18/22 02:00:00 PM,27.961,,,
148,08/18/22 03:00:00 PM,28.754,,,
149,08/18/22 04:00:00 PM,28.853,,,
150,08/18/22 05:00:00 PM,30.760,,,
151,08/18/22 06:00:00 PM,30.356,,,
152,08/18/22 07:00:00 PM,30.154,,,
153,08/18/22 08:00:00 PM,28.853,,,
154,08/18/22 09:00:00 PM,28.159,,,
155,08/18/22 10:00:00 PM,27.468,,,
156,08/18/22 11:00:00 PM,27.173,,,
157,08/19/22 12:00:00 AM,26.390,,,
158,08/19/22 01:00:00 AM,25.319,,,
159,08/19/22 02:00:00 AM,24.545,,,
160,08/19/22 03:00:00 AM,23.004,,,
161,08/19/22 04:00:00 AM,19.948,,,
162,08/19/22 05:00:00 AM,18.711,,,
163,08/19/22 06:00:00 AM,18.426,,,
164,08/19/22 07:00:00 AM,18.331,,,
165,08/19/22 08:00:00 AM,18.045,,,
166,08/19/22 09:00:00 AM,17.950,,,
167,08/19/22 10:00:00 AM,18.711,,,
168,08/19/22 11:00:00 AM,19.187,,,
169,08/19/22 12:00:00 PM,20.901,,,
170,08/19/22 01:00:00 PM,22.908,,,
171,08/19/22 02:00:00 PM,24.738,,,
172,08/19/22 03:00:00 PM,25.708,,,
173,08/19/22 04:00:00 PM,26.390,,,
174,08/19/22 05:00:00 PM,25.319,,,
175,08/19/22 06:00:00 PM,25.125,,,
176,08/19/22 07:00:00 PM,24.545,,,
177,08/19/22 08:00:00 PM,22.525,,,
178,08/19/22 09:00:00 PM,20.805,,,
179,08/19/22 10:00:00 PM,19.853,,,
180,08/19/22 11:00:00 PM,18.901,,,
181,08/20/22 12:00:00 AM,18.521,,,
182,08/20/22 01:00:00 AM,18.236,,,
183,08/20/22 02:00:00 AM,17.950,,,
184,08/20/22 03:00:00 AM,17.950,,,
185,08/20/22 04:00:00 AM,17.094,,,
186,08/20/22 05:00:00 AM,16.427,,,
187,08/20/22 06:00:00 AM,16.332,,,
188,08/20/22 07:00:00 AM,16.713,,,
189,08/20/22 08:00:00 AM,17.094,,,
190,08/20/22 09:00:00 AM,17.760,,,
191,08/20/22 10:00:00 AM,18.426,,,
192,08/20/22 11:00:00 AM,19.472,,,
193,08/20/22 12:00:00 PM,20.519,,,
194,08/20/22 01:00:00 PM,21.951,,,
195,08/20/22 02:00:00 PM,23.004,,,
196,08/20/22 03:00:00 PM,24.158,,,
197,08/20/22 04:00:00 PM,25.610,,,
198,08/20/22 05:00:00 PM,26.390,,,
199,08/20/22 06:00:00 PM,26.390,,,
200,08/20/22 07:00:00 PM,25.902,,,
201,08/20/22 08:00:00 PM,22.812,,,
202,08/20/22 09:00:00 PM,20.996,,,
203,08/20/22 10:00:00 PM,20.043,,,
204,08/20/22 11:00:00 PM,18.996,,,
205,08/21/22 12:00:00 AM,18.521,,,
206,08/21/22 01:00:00 AM,18.140,,,
207,08/21/22 02:00:00 AM,18.045,,,
208,08/21/22 03:00:00 AM,18.140,,,
209,08/21/22 04:00:00 AM,17.284,,,
210,08/21/22 05:00:00 AM,16.713,,,
211,08/21/22 06:00:00 AM,16.427,,,
212,08/21/22 07:00:00 AM,16.713,,,
213,08/21/22 08:00:00 AM,17.189,,,
214,08/21/22 09:00:00 AM,17.475,,,
215,08/21/22 10:00:00 AM,17.950,,,
216,08/21/22 11:00:00 AM,18.521,,,
217,08/21/22 12:00:00 PM,20.138,,,
218,08/21/22 01:00:00 PM,22.238,,,
219,08/21/22 02:00:00 PM,23.966,,,
220,08/21/22 03:00:00 PM,25.902,,,
221,08/21/22 04:00:00 PM,26.977,,,
222,08/21/22 05:00:00 PM,27.173,,,
223,08/21/22 06:00:00 PM,27.370,,,
224,08/21/22 07:00:00 PM,26.879,,,
225,08/21/22 08:00:00 PM,23.869,,,
226,08/21/22 09:00:00 PM,23.004,,,
227,08/21/22 10:00:00 PM,22.238,,,
228,08/21/22 11:00:00 PM,21.187,,,
229,08/22/22 12:00:00 AM,19.948,,,
230,08/22/22 01:00:00 AM,19.282,,,
231,08/22/22 02:00:00 AM,18.806,,,
232,08/22/22 03:00:00 AM,18.711,,,
233,08/22/22 04:00:00 AM,17.760,,,
234,08/22/22 05:00:00 AM,16.618,,,
235,08/22/22 06:00:00 AM,16.046,,,
236,08/22/22 07:00:00 AM,15.760,,,
237,08/22/22 08:00:00 AM,16.332,,,
238,08/22/22 09:00:00 AM,18.140,,,
239,08/22/22 10:00:00 AM,19.948,,,
240,08/22/22 11:00:00 AM,21.091,,,
241,08/22/22 12:00:00 PM,23.196,,,
242,08/22/22 01:00:00 PM,24.931,,,
243,08/22/22 02:00:00 PM,27.075,,,
244,08/22/22 03:00:00 PM,27.764,,,
245,08/22/22 04:00:00 PM,28.555,,,
246,08/22/22 05:00:00 PM,28.953,,,
247,08/22/22 06:00:00 PM,29.053,,,
248,08/22/22 07:00:00 PM,28.456,,,
249,08/22/22 08:00:00 PM,25.222,,,
250,08/22/22 09:00:00 PM,24.062,,,
251,08/22/22 10:00:00 PM,22.142,,,
252,08/22/22 11:00:00 PM,20.329,,,
253,08/23/22 12:00:00 AM,19.187,,,
254,08/23/22 01:00:00 AM,18.426,,,
255,08/23/22 02:00:00 AM,17.570,,,
256,08/23/22 03:00:00 AM,16.903,,,
257,08/23/22 04:00:00 AM,15.855,,,
258,08/23/22 05:00:00 AM,15.091,,,
259,08/23/22 06:00:00 AM,14.900,,,
260,08/23/22 07:00:00 AM,14.709,,,
261,08/23/22 08:00:00 AM,14.709,,,
262,08/23/22 09:00:00 AM,15.282,,,
263,08/23/22 10:00:00 AM,15.855,,,
264,08/23/22 11:00:00 AM,16.903,,,
265,08/23/22 12:00:00 PM,19.472,,,
266,08/23/22 01:00:00 PM,22.717,,,
267,08/23/22 02:00:00 PM,25.028,,,
268,08/23/22 03:00:00 PM,25.708,,,
269,08/23/22 04:00:00 PM,25.708,,,
270,08/23/22 05:00:00 PM,25.805,,,
271,08/23/22 06:00:00 PM,26.195,,,
272,08/23/22 07:00:00 PM,25.902,,,
273,08/23/22 08:00:00 PM,24.835,,,
274,08/23/22 09:00:00 PM,23.484,,,
275,08/23/22 10:00:00 PM,22.525,,,
276,08/23/22 11:00:00 PM,21.282,,,
277,08/24/22 12:00:00 AM,20.519,,,
278,08/24/22 01:00:00 AM,19.092,,,
279,08/24/22 02:00:00 AM,19.377,,,
280,08/24/22 03:00:00 AM,18.426,,,
281,08/24/22 04:00:00 AM,16.999,,,
282,08/24/22 05:00:00 AM,15.951,,,
283,08/24/22 06:00:00 AM,15.569,,,
284,08/24/22 07:00:00 AM,15.664,,,
285,08/24/22 08:00:00 AM,16.618,,,
286,08/24/22 09:00:00 AM,17.855,,,
287,08/24/22 10:00:00 AM,20.234,,,
288,08/24/22 11:00:00 AM,22.046,,,
289,08/24/22 12:00:00 PM,24.158,,,
290,08/24/22 01:00:00 PM,25.902,,,
291,08/24/22 02:00:00 PM,26.781,,,
292,08/24/22 03:00:00 PM,27.665,,,
293,08/24/22 04:00:00 PM,29.053,,,
294,08/24/22 05:00:00 PM,29.452,,,
295,08/24/22 06:00:00 PM,29.352,,,
296,08/24/22 07:00:00 PM,29.152,,,
297,08/24/22 08:00:00 PM,27.075,,,
298,08/24/22 09:00:00 PM,24.641,,,
299,08/24/22 10:00:00 PM,22.621,,,
300,08/24/22 11:00:00 PM,21.760,,,
301,08/25/22 12:00:00 AM,20.901,,,
302,08/25/22 01:00:00 AM,20.138,,,
303,08/25/22 02:00:00 AM,19.758,,,
304,08/25/22 03:00:00 AM,18.901,,,
305,08/25/22 04:00:00 AM,18.236,,,
306,08/25/22 05:00:00 AM,17.475,,,
307,08/25/22 06:00:00 AM,16.903,,,
308,08/25/22 07:00:00 AM,17.665,,,
309,08/25/22 08:00:00 AM,18.236,,,
310,08/25/22 09:00:00 AM,19.282,,,
311,08/25/22 10:00:00 AM,21.091,,,
312,08/25/22 11:00:00 AM,23.388,,,
313,08/25/22 12:00:00 PM,25.222,,,
314,08/25/22 01:00:00 PM,27.961,,,
315,08/25/22 02:00:00 PM,30.154,,,
316,08/25/22 03:00:00 PM,30.862,,,
317,08/25/22 04:00:00 PM,31.064,,,
318,08/25/22 05:00:00 PM,30.760,,,
319,08/25/22 06:00:00 PM,29.452,,,
320,08/25/22 07:00:00 PM,26.585,,,
321,08/25/22 08:00:00 PM,23.100,,,
322,08/25/22 09:00:00 PM,20.138,,,
323,08/25/22 10:00:00 PM,18.806,,,
324,08/25/22 11:00:00 PM,17.570,,,
325,08/26/22 12:00:00 AM,16.903,,,
326,08/26/22 01:00:00 AM,16.903,,,
327,08/26/22 02:00:00 AM,17.094,,,
328,08/26/22 03:00:00 AM,16.713,,,
329,08/26/22 04:00:00 AM,16.523,,,
330,08/26/22 05:00:00 AM,16.618,,,
331,08/26/22 06:00:00 AM,16.523,,,
332,08/26/22 07:00:00 AM,16.523,,,
333,08/26/22 08:00:00 AM,16.999,,,
334,08/26/22 09:00:00 AM,17.284,,,
335,08/26/22 10:00:00 AM,17.950,,,
336,08/26/22 11:00:00 AM,18.711,,,
337,08/26/22 12:00:00 PM,19.567,,,
338,08/26/22 01:00:00 PM,20.519,,,
339,08/26/22 02:00:00 PM,20.710,,,
340,08/26/22 03:00:00 PM,21.091,,,
341,08/26/22 04:00:00 PM,21.569,,,
342,08/26/22 05:00:00 PM,22.333,,,
343,08/26/22 06:00:00 PM,22.142,,,
344,08/26/22 07:00:00 PM,20.901,,,
345,08/26/22 08:00:00 PM,19.662,,,
346,08/26/22 09:00:00 PM,18.236,,,
347,08/26/22 10:00:00 PM,17.379,,,
348,08/26/22 11:00:00 PM,17.189,,,
349,08/27/22 12:00:00 AM,17.094,,,
350,08/27/22 01:00:00 AM,17.094,,,
351,08/27/22 02:00:00 AM,16.332,,,
352,08/27/22 03:00:00 AM,15.569,,,
353,08/27/22 04:00:00 AM,15.378,,,
354,08/27/22 05:00:00 AM,15.282,,,
355,08/27/22 06:00:00 AM,15.091,,,
356,08/27/22 07:00:00 AM,15.091,,,
357,08/27/22 08:00:00 AM,15.282,,,
358,08/27/22 09:00:00 AM,15.664,,,
359,08/27/22 10:00:00 AM,15.951,,,
360,08/27/22 11:00:00 AM,16.618,,,
361,08/27/22 12:00:00 PM,17.570,,,
362,08/27/22 01:00:00 PM,19.377,,,
363,08/27/22 02:00:00 PM,21.091,,,
364,08/27/22 03:00:00 PM,21.569,,,
365,08/27/22 04:00:00 PM,21.664,,,
366,08/27/22 05:00:00 PM,20.901,,,
367,08/27/22 06:00:00 PM,20.710,,,
368,08/27/22 07:00:00 PM,19.377,,,
369,08/27/22 08:00:00 PM,18.426,,,
370,08/27/22 09:00:00 PM,17.760,,,
371,08/27/22 10:00:00 PM,16.618,,,
372,08/27/22 11:00:00 PM,15.855,,,
373,08/28/22 12:00:00 AM,15.282,,,
374,08/28/22 01:00:00 AM,14.804,,,
375,08/28/22 02:00:00 AM,13.365,,,
376,08/28/22 03:00:00 AM,12.883,,,
377,08/28/22 04:00:00 AM,12.401,,,
378,08/28/22 05:00:00 AM,12.013,,,
379,08/28/22 06:00:00 AM,11.625,,,
380,08/28/22 07:00:00 AM,11.528,,,
381,08/28/22 08:00:00 AM,12.497,,,
382,08/28/22 09:00:00 AM,14.134,,,
383,08/28/22 10:00:00 AM,15.760,,,
384,08/28/22 11:00:00 AM,17.284,,,
385,08/28/22 12:00:00 PM,18.711,,,
386,08/28/22 01:00:00 PM,20.615,,,
387,08/28/22 02:00:00 PM,22.525,,,
388,08/28/22 03:00:00 PM,23.773,,,
389,08/28/22 04:00:00 PM,24.351,,,
390,08/28/22 05:00:00 PM,24.641,,,
391,08/28/22 06:00:00 PM,24.738,,,
392,08/28/22 07:00:00 PM,23.966,,,
393,08/28/22 08:00:00 PM,21.951,,,
394,08/28/22 09:00:00 PM,20.710,,,
395,08/28/22 10:00:00 PM,19.282,,,
396,08/28/22 11:00:00 PM,18.711,,,
397,08/29/22 12:00:00 AM,18.045,,,
398,08/29/22 01:00:00 AM,16.999,,,
399,08/29/22 02:00:00 AM,16.141,,,
400,08/29/22 03:00:00 AM,15.664,,,
401,08/29/22 04:00:00 AM,15.664,,,
402,08/29/22 05:00:00 AM,15.091,,,
403,08/29/22 06:00:00 AM,14.038,,,
404,08/29/22 07:00:00 AM,13.654,,,
405,08/29/22 08:00:00 AM,14.709,,,
406,08/29/22 09:00:00 AM,16.999,,,
407,08/29/22 10:00:00 AM,18.806,,,
408,08/29/22 11:00:00 AM,20.234,,,
409,08/29/22 12:00:00 PM,22.429,,,
410,08/29/22 01:00:00 PM,24.062,,,
411,08/29/22 02:00:00 PM,25.708,,,
412,08/29/22 03:00:00 PM,27.075,,,
413,08/29/22 04:00:00 PM,28.258,,,
414,08/29/22 05:00:00 PM,28.258,,,
415,08/29/22 06:00:00 PM,27.961,,,
416,08/29/22 07:00:00 PM,26.683,,,
417,08/29/22 08:00:00 PM,24.545,,,
418,08/29/22 09:00:00 PM,23.484,,,
419,08/29/22 10:00:00 PM,22.621,,,
420,08/29/22 11:00:00 PM,22.621,,,
421,08/30/22 12:00:00 AM,21.951,,,
422,08/30/22 01:00:00 AM,21.378,,,
423,08/30/22 02:00:00 AM,19.948,,,
424,08/30/22 03:00:00 AM,18.996,,,
425,08/30/22 04:00:00 AM,19.092,,,
426,08/30/22 05:00:00 AM,18.426,,,
427,08/30/22 06:00:00 AM,17.094,,,
428,08/30/22 07:00:00 AM,16.523,,,
429,08/30/22 08:00:00 AM,17.950,,,
430,08/30/22 09:00:00 AM,20.519,,,
431,08/30/22 10:00:00 AM,21.760,,,
432,08/30/22 11:00:00 AM,23.388,,,
433,08/30/22 12:00:00 PM,25.028,,,
434,08/30/22 01:00:00 PM,27.173,,,
435,08/30/22 02:00:00 PM,28.060,,,
436,08/30/22 03:00:00 PM,30.255,,,
437,08/30/22 04:00:00 PM,31.064,,,
438,08/30/22 05:00:00 PM,30.659,,,
439,08/30/22 06:00:00 PM,30.457,,,
440,08/30/22 07:00:00 PM,29.652,,,
441,08/30/22 08:00:00 PM,27.665,,,
442,08/30/22 09:00:00 PM,24.255,,,
443,08/30/22 10:00:00 PM,23.388,,,
444,08/30/22 11:00:00 PM,23.292,,,
445,08/31/22 12:00:00 AM,21.664,,,
446,08/31/22 01:00:00 AM,20.710,,,
447,08/31/22 02:00:00 AM,20.234,,,
448,08/31/22 03:00:00 AM,19.377,,,
449,08/31/22 04:00:00 AM,19.187,,,
450,08/31/22 05:00:00 AM,18.996,,,
451,08/31/22 06:00:00 AM,18.236,,,
452,08/31/22 07:00:00 AM,18.236,,,
453,08/31/22 08:00:00 AM,18.711,,,
454,08/31/22 09:00:00 AM,19.948,,,
455,08/31/22 10:00:00 AM,21.187,,,
456,08/31/22 11:00:00 AM,22.908,,,
457,08/31/22 12:00:00 PM,24.255,,,
458,08/31/22 01:00:00 PM,27.075,,,
459,08/31/22 02:00:00 PM,28.357,,,
460,08/31/22 03:00:00 PM,28.853,,,
461,08/31/22 04:00:00 PM,28.655,,,
462,08/31/22 05:00:00 PM,26.879,,,
463,08/31/22 06:00:00 PM,24.641,,,
464,08/31/22 07:00:00 PM,22.333,,,
465,08/31/22 08:00:00 PM,19.948,,,
466,08/31/22 09:00:00 PM,18.521,,,
467,08/31/22 10:00:00 PM,17.760,,,
468,08/31/22 11:00:00 PM,17.475,,,
469,09/01/22 12:00:00 AM,16.903,,,
470,09/01/22 01:00:00 AM,16.523,,,
471,09/01/22 02:00:00 AM,15.951,,,
472,09/01/22 03:00:00 AM,16.046,,,
473,09/01/22 04:00:00 AM,16.141,,,
474,09/01/22 05:00:00 AM,15.951,,,
475,09/01/22 06:00:00 AM,15.760,,,
476,09/01/22 07:00:00 AM,15.760,,,
477,09/01/22 08:00:00 AM,15.760,,,
478,09/01/22 09:00:00 AM,15.760,,,
479,09/01/22 10:00:00 AM,16.237,,,
480,09/01/22 11:00:00 AM,16.618,,,
481,09/01/22 12:00:00 PM,17.950,,,
482,09/01/22 01:00:00 PM,19.948,,,
483,09/01/22 02:00:00 PM,22.621,,,
484,09/01/22 03:00:00 PM,24.448,,,
485,09/01/22 04:00:00 PM,26.097,,,
486,09/01/22 05:00:00 PM,27.075,,,
487,09/01/22 06:00:00 PM,26.781,,,
488,09/01/22 07:00:00 PM,25.610,,,
489,09/01/22 08:00:00 PM,22.717,,,
490,09/01/22 09:00:00 PM,21.473,,,
491,09/01/22 10:00:00 PM,20.043,,,
492,09/01/22 11:00:00 PM,18.901,,,
493,09/02/22 12:00:00 AM,17.855,,,
494,09/02/22 01:00:00 AM,16.713,,,
495,09/02/22 02:00:00 AM,15.855,,,
496,09/02/22 03:00:00 AM,15.378,,,
497,09/02/22 04:00:00 AM,14.996,,,
498,09/02/22 05:00:00 AM,14.613,,,
499,09/02/22 06:00:00 AM,14.421,,,
500,09/02/22 07:00:00 AM,14.325,,,
501,09/02/22 08:00:00 AM,15.664,,,
502,09/02/22 09:00:00 AM,16.237,,,
503,09/02/22 10:00:00 AM,16.999,,,
504,09/02/22 11:00:00 AM,18.901,,,
505,09/02/22 12:00:00 PM,21.282,,,
506,09/02/22 01:00:00 PM,23.773,,,
507,09/02/22 02:00:00 PM,25.708,,,
508,09/02/22 03:00:00 PM,26.585,,,
509,09/02/22 04:00:00 PM,28.258,,,
510,09/02/22 05:00:00 PM,28.655,,,
511,09/02/22 06:00:00 PM,28.655,,,
512,09/02/22 07:00:00 PM,24.448,,,
513,09/02/22 08:00:00 PM,21.282,,,
514,09/02/22 09:00:00 PM,17.855,,,
515,09/02/22 10:00:00 PM,15.760,,,
516,09/02/22 11:00:00 PM,15.855,,,
517,09/03/22 12:00:00 AM,15.855,,,
518,09/03/22 01:00:00 AM,15.855,,,
519,09/03/22 02:00:00 AM,15.664,,,
520,09/03/22 03:00:00 AM,16.141,,,
521,09/03/22 04:00:00 AM,16.237,,,
522,09/03/22 05:00:00 AM,16.141,,,
523,09/03/22 06:00:00 AM,15.282,,,
524,09/03/22 07:00:00 AM,15.569,,,
525,09/03/22 08:00:00 AM,15.569,,,
526,09/03/22 09:00:00 AM,15.855,,,
527,09/03/22 10:00:00 AM,17.284,,,
528,09/03/22 11:00:00 AM,18.331,,,
529,09/03/22 12:00:00 PM,18.140,,,
530,09/03/22 01:00:00 PM,19.662,,,
531,09/03/22 02:00:00 PM,20.519,,,
532,09/03/22 03:00:00 PM,21.951,,,
533,09/03/22 04:00:00 PM,22.908,,,
534,09/03/22 05:00:00 PM,23.484,,,
535,09/03/22 06:00:00 PM,24.062,,,
536,09/03/22 07:00:00 PM,23.581,,,
537,09/03/22 08:00:00 PM,21.187,,,
538,09/03/22 09:00:00 PM,20.043,,,
539,09/03/22 10:00:00 PM,18.045,,,
540,09/03/22 11:00:00 PM,18.711,,,
541,09/04/22 12:00:00 AM,18.045,,,
542,09/04/22 01:00:00 AM,16.141,,,
543,09/04/22 02:00:00 AM,15.664,,,
544,09/04/22 03:00:00 AM,15.091,,,
545,09/04/22 04:00:00 AM,14.709,,,
546,09/04/22 05:00:00 AM,14.134,,,
547,09/04/22 06:00:00 AM,14.134,,,
548,09/04/22 07:00:00 AM,14.038,,,
549,09/04/22 08:00:00 AM,14.421,,,
550,09/04/22 09:00:00 AM,16.903,,,
551,09/04/22 10:00:00 AM,18.616,,,
552,09/04/22 11:00:00 AM,21.378,,,
553,09/04/22 12:00:00 PM,22.238,,,
554,09/04/22 01:00:00 PM,22.621,,,
555,09/04/22 02:00:00 PM,25.319,,,
556,09/04/22 03:00:00 PM,23.869,,,
557,09/04/22 04:00:00 PM,23.484,,,
558,09/04/22 05:00:00 PM,22.333,,,
559,09/04/22 06:00:00 PM,20.805,,,
560,09/04/22 07:00:00 PM,20.043,,,
561,09/04/22 08:00:00 PM,19.282,,,
562,09/04/22 09:00:00 PM,18.521,,,
563,09/04/22 10:00:00 PM,18.045,,,
564,09/04/22 11:00:00 PM,17.760,,,
565,09/05/22 12:00:00 AM,16.237,,,
566,09/05/22 01:00:00 AM,16.141,,,
567,09/05/22 02:00:00 AM,15.664,,,
568,09/05/22 03:00:00 AM,14.804,,,
569,09/05/22 04:00:00 AM,14.996,,,
570,09/05/22 05:00:00 AM,15.091,,,
571,09/05/22 06:00:00 AM,14.900,,,
572,09/05/22 07:00:00 AM,14.996,,,
573,09/05/22 08:00:00 AM,14.804,,,
